person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;access_area_id;egress_area_id;transit_mode
1712319;0;3;IDFM:21924.link:pt_IDFM:21924;IDFM:463055.link:pt_IDFM:463055;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-209752926_MieM03Clou13-3;IDFM:71346;IDFM:71292;subway
5752571;0;5;IDFM:21983.link:pt_IDFM:21983;IDFM:21907.link:pt_IDFM:21907;IDFM:C01380;IDFM:RATP:158892-C01380-COU_RATP_5110507_296022_142;IDFM:73619;IDFM:71206;subway
8885381;1;10;IDFM:26845.link:477529;IDFM:26853.link:142577;IDFM:C01226;IDFM:RATP:161267-C01226-COU_RATP_5113457_3263646_37;IDFM:416071;IDFM:68021;bus
2777888;0;3;IDFM:monomodalStopPlace:46736.link:95429;IDFM:monomodalStopPlace:462394.link:319445;IDFM:C01738;IDFM:TN:SNCF:6fa36ab5-da9f-4689-a644-f51c72359c71;IDFM:69254;IDFM:71410;rail
4551873;1;6;IDFM:481073.link:pt_IDFM:481073;IDFM:480904.link:pt_IDFM:480904;IDFM:C02344;IDFM:TN:SNCF:47f8097e-f44e-4b71-8be2-b3c0e815906b;IDFM:480951;IDFM:64589;tram
4617333;0;3;IDFM:32351.link:63767;IDFM:32126.link:175893;IDFM:C02149;IDFM:KABS:181862-C02149-1881-543;IDFM:64918;IDFM:64609;bus
9371206;2;3;IDFM:25112.link:63131;IDFM:12392.link:389926;IDFM:C01272;IDFM:RATP:174323-C01272-COU_RATP_5120692_3300122_17;IDFM:71881;IDFM:71749;bus
892776;1;4;IDFM:463047.link:pt_IDFM:463047;IDFM:22203.link:pt_IDFM:22203;IDFM:C01378;IDFM:RATP:174682-C01378-COU_RATP_08JOLIPPE10_2024_1845212885_Bala07CLac33-10;IDFM:70522;IDFM:71693;subway
2929578;2;3;IDFM:423831.link:341275;IDFM:423549.link:588759;IDFM:C00248;IDFM:KRE8:183627-C00248-1046-260;IDFM:69200;IDFM:69270;bus
8917835;0;3;IDFM:29817.link:516842;IDFM:28029.link:695998;IDFM:C01121;IDFM:RATP:181347-C01121-COU_RATP_5119621_3148332_19;IDFM:71161;IDFM:71101;bus
1667596;1;8;IDFM:22087.link:pt_IDFM:22087;IDFM:22074.link:pt_IDFM:22074;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_935444867_Vinc15LaDe06-4;IDFM:71264;IDFM:71222;subway
6567065;0;3;IDFM:22061.link:pt_IDFM:22061;IDFM:22048.link:pt_IDFM:22048;IDFM:C01382;IDFM:RATP:175718-C01382-COU_RATP_12JOFIGNON_2024_-1544961128_Maau06Maau24-20;IDFM:70990;IDFM:71113;subway
9561626;0;1;IDFM:39729.link:341810;IDFM:24446.link:338354;IDFM:C01287;IDFM:RATP:163245-C01287-COU_RATP_5115453_3277903_28;IDFM:70427;IDFM:70549;bus
5225148;0;5;IDFM:486988.link:pt_IDFM:486988;IDFM:486883.link:pt_IDFM:486883;IDFM:C02529;IDFM:TN:SNCF:810278bb-0e61-4a9c-be10-0141071a485a;IDFM:60387;IDFM:63244;tram
2731384;0;3;IDFM:monomodalStopPlace:43208.link:64571;IDFM:monomodalStopPlace:58718.link:446990;IDFM:C01729;IDFM:TN:SNCF:317bae75-ca8b-450d-b452-f12857b368a9;IDFM:67625;IDFM:73688;rail
537624;1;6;IDFM:monomodalStopPlace:47886.link:590822;IDFM:monomodalStopPlace:473875.link:384107;IDFM:C01742;IDFM:TN:SNCF:fdc30e83-de67-45e1-91a8-fe209f6d4856;IDFM:71590;IDFM:71673;rail
8142373;0;1;IDFM:29098.link:550644;IDFM:37429.link:19187;IDFM:C01173;IDFM:RATP:152665-C01173-COU_RATP_5109876_3130865_47;IDFM:72691;IDFM:72503;bus
10596305;0;3;IDFM:27873.link:630584;IDFM:422966.link:369251;IDFM:C01140;IDFM:RATP:169013-C01140-COU_RATP_5118336_3284220_19;IDFM:70309;IDFM:72970;bus
664865;0;3;IDFM:22129.link:pt_IDFM:22129;IDFM:22238.link:pt_IDFM:22238;IDFM:C01383;IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_101;IDFM:71435;IDFM:72118;subway
4083028;0;1;IDFM:4528.link:372941;IDFM:20703.link:456730;IDFM:C00500;IDFM:TRANSDEV_SUD_YVELINES:183629-C00500-19900972;IDFM:63053;IDFM:63426;bus
1454094;0;1;IDFM:22052.link:pt_IDFM:22052;IDFM:483900.link:pt_IDFM:483900;IDFM:C01382;IDFM:RATP:175718-C01382-COU_RATP_12JOFIGNON_2024_-1544961128_Maau06Maau24-20;IDFM:71511;IDFM:72491;subway
12253330;1;10;IDFM:monomodalStopPlace:470195.link:128548;IDFM:monomodalStopPlace:45739.link:568298;IDFM:C01728;IDFM:TN:SNCF:62ee371f-c377-4c76-b9aa-5499cea4e063;IDFM:73626;IDFM:478505;rail
9514282;0;3;IDFM:27872.link:210837;IDFM:27874.link:292510;IDFM:C01280;IDFM:RATP:174034-C01280-COU_RATP_5118407_1829386_23;IDFM:70172;IDFM:70277;bus
7487417;0;3;IDFM:21904.link:pt_IDFM:21904;IDFM:463315.link:pt_IDFM:463315;IDFM:C01380;IDFM:RATP:178022-C01380-COU_RATP_5120334_917606_77;IDFM:73658;IDFM:71157;subway
8057154;0;1;IDFM:490762.link:pt_IDFM:490762;IDFM:463263.link:pt_IDFM:463263;IDFM:C01381;IDFM:RATP:178020-C01381-COU_RATP_5120281_3166989_99;IDFM:490779;IDFM:71889;subway
7671133;0;1;IDFM:28537.link:264389;IDFM:36166.link:264385;IDFM:C01257;IDFM:RATP:167699-C01257-COU_RATP_5118079_3292285_13;IDFM:70972;IDFM:72237;bus
7869341;0;3;IDFM:monomodalStopPlace:43231.link:27361;IDFM:monomodalStopPlace:46163.link:219116;IDFM:C01743;IDFM:TN:SNCF:c35f48bf-64ad-480b-8361-24c6a02ba98b;IDFM:72641;IDFM:72648;rail
11405325;0;1;IDFM:monomodalStopPlace:47968.link:436943;IDFM:monomodalStopPlace:43222.link:440290;IDFM:C01728;IDFM:TN:SNCF:93e42d4e-d3d4-43fd-8129-a756dca7d9ac;IDFM:66650;IDFM:66009;rail
4824730;0;1;IDFM:monomodalStopPlace:47883.link:383161;IDFM:monomodalStopPlace:44877.link:218982;IDFM:C01727;IDFM:TN:SNCF:25c25dea-3e15-4199-9abd-29953b18e105;IDFM:69487;IDFM:73620;rail
2586176;1;8;IDFM:39982.link:504012;IDFM:488256.link:495614;IDFM:C00639;IDFM:STBC:177128-C00639-19757248;IDFM:68407;IDFM:73596;bus
6441809;0;1;IDFM:12136.link:612539;IDFM:12319.link:317298;IDFM:C01316;IDFM:RATP:180410-C01316-COU_RATP_5119926_3298334_10;IDFM:70046;IDFM:70071;bus
6610246;0;3;IDFM:21911.link:pt_IDFM:21911;IDFM:463325.link:pt_IDFM:463325;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-2044645166_Clou13PteM05-7;IDFM:73690;IDFM:71750;subway
7070990;2;3;IDFM:26867.link:429404;IDFM:8163.link:51557;IDFM:C01209;IDFM:RATP:152225-C01209-COU_RATP_5109747_3040686_23;IDFM:70500;IDFM:70197;bus
1928153;0;1;IDFM:22177.link:pt_IDFM:22177;IDFM:463128.link:pt_IDFM:463128;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120216_3183309_70;IDFM:73650;IDFM:71607;subway
1759957;0;3;IDFM:463012.link:pt_IDFM:463012;IDFM:463294.link:pt_IDFM:463294;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_1247678604_Vinc15LaDe06-5;IDFM:71663;IDFM:71654;subway
3512492;0;5;IDFM:22086.link:pt_IDFM:22086;IDFM:22082.link:pt_IDFM:22082;IDFM:C01371;IDFM:RATP:174676-C01371-COU_RATP_01JONOUMEA1_2024_935444867_Vinc12Mail04-6;IDFM:71347;IDFM:71318;subway
1734744;0;3;IDFM:463084.link:pt_IDFM:463084;IDFM:463024.link:pt_IDFM:463024;IDFM:C01380;IDFM:RATP:153918-C01380-COU_RATP_5110507_917606_204;IDFM:71159;IDFM:71135;subway
8778656;0;3;IDFM:monomodalStopPlace:412743.link:540536;IDFM:monomodalStopPlace:43150.link:99823;IDFM:C01737;IDFM:TN:SNCF:5d420306-0611-41a4-ade1-b583d9729afb;IDFM:72323;IDFM:66659;rail
839818;0;3;IDFM:monomodalStopPlace:45102.link:291171;IDFM:monomodalStopPlace:43231.link:27361;IDFM:C01743;IDFM:TN:SNCF:98fe808b-c432-4f32-be5e-f1c683deb493;IDFM:474151;IDFM:72641;rail
6436790;0;3;IDFM:monomodalStopPlace:43186.link:590417;IDFM:monomodalStopPlace:45102.link:291171;IDFM:C01743;IDFM:TN:SNCF:98fe808b-c432-4f32-be5e-f1c683deb493;IDFM:427230;IDFM:474151;rail
6443103;0;1;IDFM:monomodalStopPlace:59206.link:398937;IDFM:monomodalStopPlace:45102.link:291171;IDFM:C01743;IDFM:TN:SNCF:98fe808b-c432-4f32-be5e-f1c683deb493;IDFM:74265;IDFM:474151;rail
7802931;0;1;IDFM:8016.link:556155;IDFM:8022.link:85048;IDFM:C01183;IDFM:RATP:183259-C01183-COU_RATP_5124590_3302708_18;IDFM:70944;IDFM:70841;bus
6619316;1;4;IDFM:22163.link:pt_IDFM:22163;IDFM:22169.link:pt_IDFM:22169;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_1193703_315;IDFM:71144;IDFM:71043;subway
4050413;0;1;IDFM:17902.link:608016;IDFM:18390.link:68716;IDFM:C01949;IDFM:RDMANTOIS:162868-C01949-7110358;IDFM:66077;IDFM:420959;bus
5915945;0;1;IDFM:3275.link:537666;IDFM:2887.link:705333;IDFM:C00670;IDFM:TRANSDEV_COEUR_ESSONNE:181001-C00670-19840389;IDFM:60656;IDFM:425790;bus
7671131;0;1;IDFM:23431.link:pt_IDFM:23431;IDFM:25647.link:pt_IDFM:25647;IDFM:C01390;IDFM:RATP:183282-C01390-COU_RATP_5124359_3314171_2;IDFM:70972;IDFM:64758;tram
9770978;0;1;IDFM:27384.link:198830;IDFM:37673.link:541975;IDFM:C01147;IDFM:RATP:156105-C01147-COU_RATP_5111389_3252922_49;IDFM:71704;IDFM:71718;bus
10033320;0;1;IDFM:479008.link:pt_IDFM:479008;IDFM:478986.link:pt_IDFM:478986;IDFM:C02317;IDFM:KT9:177017-C02317-2835-1295;IDFM:69719;IDFM:69846;tram
6585272;1;2;IDFM:421444.link:58628;IDFM:28703.link:111663;IDFM:C01095;IDFM:RATP:155761-C01095-COU_RATP_5110946_3126828_22;IDFM:70672;IDFM:70649;bus
11273882;0;1;IDFM:5365.link:554548;IDFM:5265.link:158808;IDFM:C00437;IDFM:FVP:173906-C00437-504-C00437-801-165357;IDFM:65268;IDFM:65538;bus
5669175;0;3;IDFM:11554.link:4652;IDFM:11564.link:152100;IDFM:C00042;IDFM:KVVB:181859-C00042-282-1284;IDFM:63404;IDFM:63551;bus
6884921;0;3;IDFM:monomodalStopPlace:43084.link:479641;IDFM:monomodalStopPlace:45346.link:133192;IDFM:C01727;IDFM:TN:SNCF:25c25dea-3e15-4199-9abd-29953b18e105;IDFM:70612;IDFM:71150;rail
3300619;0;3;IDFM:monomodalStopPlace:47909.link:419484;IDFM:monomodalStopPlace:45820.link:115840;IDFM:C01728;IDFM:TN:SNCF:23ca08b6-ac05-4354-a3cd-31efcc4ec8d0;IDFM:61926;IDFM:60006;rail
11857274;0;3;IDFM:monomodalStopPlace:43104.link:513234;IDFM:monomodalStopPlace:43169.link:265028;IDFM:C01742;IDFM:TN:SNCF:a0446693-b034-4c81-a2f9-a4d885ec16ce;IDFM:66834;IDFM:70945;rail
8471189;1;4;IDFM:424467.link:184869;IDFM:8227.link:490611;IDFM:C01227;IDFM:RATP:163102-C01227-COU_RATP_5112864_3262481_9;IDFM:68407;IDFM:68242;bus
12055322;0;3;IDFM:7475.link:601105;IDFM:7439.link:468034;IDFM:C00312;IDFM:KABS:181862-C00312-2398-543;IDFM:65063;IDFM:65192;bus
10408379;0;1;IDFM:40049.link:280190;IDFM:39538.link:215544;IDFM:C01276;IDFM:RATP:174071-C01276-COU_RATP_5118393_1127957_36;IDFM:73128;IDFM:73042;bus
2777888;0;5;IDFM:22007.link:pt_IDFM:22007;IDFM:463021.link:pt_IDFM:463021;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5112974_3263585_204;IDFM:71410;IDFM:71359;subway
1501580;0;3;IDFM:463039.link:pt_IDFM:463039;IDFM:21941.link:pt_IDFM:21941;IDFM:C01379;IDFM:RATP:174674-C01379-COU_RATP_09JOVOLTAIRE3_2024_-2044645166_Clou13PteM05-9;IDFM:479928;IDFM:71785;subway
120285;1;4;IDFM:25090.link:520317;IDFM:22811.link:701194;IDFM:C01081;IDFM:RATP:144397-C01081-COU_RATP_5101653_2981137_32;IDFM:71423;IDFM:73661;bus
476157;0;1;IDFM:22189.link:pt_IDFM:22189;IDFM:463177.link:pt_IDFM:463177;IDFM:C01378;IDFM:RATP:177902-C01378-COU_RATP_08JOLIPPE10_2025_-2048535819_Lour04CLac27-7;IDFM:71137;IDFM:71224;subway
8142373;0;3;IDFM:37429.link:19187;IDFM:22685.link:478769;IDFM:C01171;IDFM:RATP:162011-C01171-COU_RATP_5110022_3210022_2;IDFM:72503;IDFM:72486;bus
14835;1;2;IDFM:463287.link:pt_IDFM:463287;IDFM:21937.link:pt_IDFM:21937;IDFM:C01381;IDFM:RATP:178020-C01381-COU_RATP_5120281_3166989_99;IDFM:71864;IDFM:71311;subway
9257342;0;1;IDFM:2310.link:211402;IDFM:426614.link:52920;IDFM:C00307;IDFM:TRANSDEV_VALMY:173908-C00307-19672630;IDFM:72413;IDFM:72383;bus
5866285;0;3;IDFM:39856.link:234687;IDFM:427898.link:23645;IDFM:C00679;IDFM:TRANSDEV_COEUR_ESSONNE:181001-C00679-19840572;IDFM:60247;IDFM:427900;bus
4149603;1;4;IDFM:21081.link:604043;IDFM:20876.link:185340;IDFM:C01532;IDFM:FSQY:173405-C01532-529-C01532-45863-8420149;IDFM:63489;IDFM:63448;bus
5225148;0;7;IDFM:monomodalStopPlace:58774.link:659531;IDFM:monomodalStopPlace:43083.link:472284;IDFM:C02711;IDFM:TN:SNCF:efcb7d43-bd8c-422a-aefa-1d6aab5fe788;IDFM:63244;IDFM:63352;rail
3663770;0;1;IDFM:monomodalStopPlace:53783.link:680485;IDFM:monomodalStopPlace:43171.link:631747;IDFM:C01742;IDFM:TN:SNCF:bb85a116-1abf-424f-951d-bdb2b559ec3c;IDFM:64483;IDFM:70940;rail
3288056;0;7;IDFM:monomodalStopPlace:45739.link:466936;IDFM:monomodalStopPlace:43149.link:359658;IDFM:C01727;IDFM:TN:SNCF:50b7eb55-e544-4b34-8ebb-a7e44433218f;IDFM:478505;IDFM:59761;rail
12124779;0;3;IDFM:monomodalStopPlace:45102.link:150652;IDFM:monomodalStopPlace:43251.link:440608;IDFM:C01728;IDFM:TN:SNCF:56d22d51-7aa2-4518-b119-56583b7fa487;IDFM:474151;IDFM:65582;rail
10597769;0;1;IDFM:21805.link:585921;IDFM:13170.link:257016;IDFM:C00573;IDFM:TRANSDEV_COTEAUX_DE_LA_MARNE:167085-C00573-19505508;IDFM:69963;IDFM:69568;bus
1377199;1;4;IDFM:21903.link:pt_IDFM:21903;IDFM:22009.link:pt_IDFM:22009;IDFM:C01375;IDFM:RATP:183843-C01375-COU_RATP_5120206_3315058_305;IDFM:71311;IDFM:71063;subway
511346;0;1;IDFM:462999.link:pt_IDFM:462999;IDFM:22007.link:pt_IDFM:22007;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5112974_3263585_200;IDFM:71957;IDFM:71410;subway
533325;0;1;IDFM:22028.link:pt_IDFM:22028;IDFM:22024.link:pt_IDFM:22024;IDFM:C01373;IDFM:RATP:174680-C01373-COU_RATP_03JOBOTTICELLI2_2024_1947767929_Gam305Gam310-4;IDFM:71423;IDFM:71313;subway
9260415;0;1;IDFM:monomodalStopPlace:43201.link:228444;IDFM:monomodalStopPlace:43203.link:130259;IDFM:C01727;IDFM:TN:SNCF:2b0c687e-b29f-4438-9090-c477d7c62938;IDFM:65305;IDFM:72126;rail
1090713;1;4;IDFM:24813.link:435397;IDFM:25121.link:543699;IDFM:C01144;IDFM:RATP:178355-C01144-COU_RATP_5120744_3300930_40;IDFM:71889;IDFM:71856;bus
1123975;3;6;IDFM:463686.link:520240;IDFM:463622.link:290916;IDFM:C02246;IDFM:RATP:155809-C02246-COU_RATP_5106023_3111431_24;IDFM:71573;IDFM:71787;bus
8482924;0;1;IDFM:36221.link:708777;IDFM:26512.link:46323;IDFM:C01274;IDFM:RATP:156080-C01274-COU_RATP_5111346_1697792_20;IDFM:73240;IDFM:73185;bus
3302795;2;3;IDFM:491820.link:603070;IDFM:31127.link:252303;IDFM:C01669;IDFM:TRANSDEV_SENART:174584-C01669-19703851;IDFM:62290;IDFM:62347;bus
428841;0;1;IDFM:22223.link:pt_IDFM:22223;IDFM:22221.link:pt_IDFM:22221;IDFM:C01383;IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_19;IDFM:71039;IDFM:71006;subway
10933341;0;5;IDFM:462971.link:pt_IDFM:462971;IDFM:463091.link:pt_IDFM:463091;IDFM:C01373;IDFM:RATP:174680-C01373-COU_RATP_03JOBOTTICELLI2_2024_1947767929_Gall01Gall12-3;IDFM:71370;IDFM:73636;subway
9968397;0;1;IDFM:28718.link:137229;IDFM:39629.link:119683;IDFM:C01231;IDFM:RATP:160005-C01231-COU_RATP_5112113_2462601_34;IDFM:70358;IDFM:70144;bus
994768;0;1;IDFM:463267.link:pt_IDFM:463267;IDFM:22399.link:pt_IDFM:22399;IDFM:C01377;IDFM:RATP:174678-C01377-COU_RATP_07JOCAILLE2_2024_-1190768827_LaCo06Vill01-1;IDFM:71001;IDFM:70375;subway
921251;0;3;IDFM:monomodalStopPlace:58566.link:155873;IDFM:monomodalStopPlace:47923.link:267285;IDFM:C01740;IDFM:TN:SNCF:03d34272-fb21-40aa-a06b-2fd1c3f5e5ab;IDFM:71370;IDFM:72124;rail
8425547;0;5;IDFM:monomodalStopPlace:58879.link:287961;IDFM:monomodalStopPlace:43211.link:127312;IDFM:C01730;IDFM:TN:SNCF:136a9caa-a9a5-46c0-99bb-7fe2bc0d2bd1;IDFM:68407;IDFM:68419;rail
4346327;0;5;IDFM:monomodalStopPlace:470549.link:700042;IDFM:monomodalStopPlace:43209.link:610264;IDFM:C01741;IDFM:TN:SNCF:183e2298-13ce-4e6e-94f5-2eadad3f4da1;IDFM:71517;IDFM:463850;rail
12284327;1;4;IDFM:monomodalStopPlace:58498.link:525662;IDFM:monomodalStopPlace:58572.link:350772;IDFM:C01729;IDFM:TN:SNCF:3a60e955-3b23-4b6e-9175-c77f77861851;IDFM:73798;IDFM:478733;rail
6829670;0;3;IDFM:480541.link:pt_IDFM:480541;IDFM:21954.link:pt_IDFM:21954;IDFM:C01384;IDFM:RATP:174677-C01384-COU_RATP_14JONINEY02_2025_-1352604585_Pl1409Or1420-11;IDFM:71545;IDFM:71557;subway
851974;0;1;IDFM:25396.link:579433;IDFM:25760.link:646716;IDFM:C01106;IDFM:RATP:183837-C01106-COU_RATP_5124784_3315026_21;IDFM:71205;IDFM:71128;bus
10717920;0;1;IDFM:23915.link:302566;IDFM:35831.link:347723;IDFM:C00594;IDFM:TRANSDEV_COTEAUX_DE_LA_MARNE:167085-C00594-19507691;IDFM:69727;IDFM:69950;bus
11575798;2;3;IDFM:14438.link:62799;IDFM:14403.link:220351;IDFM:C00301;IDFM:TRANSDEV_VALMY:173908-C00301-19673532;IDFM:65726;IDFM:65663;bus
10663779;0;3;IDFM:36323.link:299825;IDFM:27353.link:44525;IDFM:C01143;IDFM:RATP:155937-C01143-COU_RATP_5111263_1123999_18;IDFM:71609;IDFM:73250;bus
10672047;0;1;IDFM:39688.link:214833;IDFM:413263.link:215543;IDFM:C01276;IDFM:RATP:180473-C01276-COU_RATP_5122667_1067036_25;IDFM:70476;IDFM:73042;bus
4251951;0;1;IDFM:5716.link:246451;IDFM:4393.link:444477;IDFM:C01537;IDFM:FSQY:173405-C01537-529-C01537-45863-8420658;IDFM:63882;IDFM:63834;bus
572703;0;3;IDFM:23344.link:708140;IDFM:23202.link:31776;IDFM:C01201;IDFM:RATP:171492-C01201-COU_RATP_5115175_3224370_37;IDFM:70313;IDFM:70129;bus
10365206;0;1;IDFM:36390.link:331409;IDFM:36389.link:419162;IDFM:C01221;IDFM:RATP:178165-C01221-COU_RATP_5120823_2843975_53;IDFM:73125;IDFM:73089;bus
11937420;1;4;IDFM:421846.link:516168;IDFM:426040.link:469334;IDFM:C01867;IDFM:KRO6:183731-C01867-1123-260;IDFM:65758;IDFM:66009;bus
11496337;0;3;IDFM:5363.link:554539;IDFM:23963.link:714988;IDFM:C01681;IDFM:KABS:181862-C01681-1352-543;IDFM:65304;IDFM:64885;bus
2040733;1;8;IDFM:463003.link:pt_IDFM:463003;IDFM:463314.link:pt_IDFM:463314;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120216_3183309_70;IDFM:71033;IDFM:71144;subway
9397443;1;6;IDFM:24899.link:337881;IDFM:40096.link:454555;IDFM:C01171;IDFM:RATP:162011-C01171-COU_RATP_5110022_3210021_19;IDFM:72526;IDFM:485837;bus
1662198;0;1;IDFM:22830.link:535365;IDFM:492683.link:56337;IDFM:C01103;IDFM:RATP:179277-C01103-COU_RATP_5119862_3298316_18;IDFM:71063;IDFM:70605;bus
4275381;0;1;IDFM:5639.link:442400;IDFM:13913.link:714957;IDFM:C00409;IDFM:TRANSDEV_SUD_YVELINES:182451-C00409-19876710;IDFM:64290;IDFM:64199;bus
1627060;1;2;IDFM:462984.link:pt_IDFM:462984;IDFM:463125.link:pt_IDFM:463125;IDFM:C01372;IDFM:RATP:174679-C01372-COU_RATP_02JOCAMELIA4_2024_-228784835_Nat224Daup07-3;IDFM:71893;IDFM:71697;subway
4654141;0;1;IDFM:monomodalStopPlace:473109.link:351133;IDFM:monomodalStopPlace:43114.link:272713;IDFM:C01742;IDFM:TN:SNCF:539717aa-3681-42cb-a5c6-bc7dd7ee928f;IDFM:65048;IDFM:73605;rail
8326744;0;3;IDFM:470688.link:pt_IDFM:470688;IDFM:472969.link:pt_IDFM:472969;IDFM:C01999;IDFM:TN:SNCF:dc6f4362-1ccc-4b5c-8055-5c80270e1f82;IDFM:72641;IDFM:65227;tram
351979;0;3;IDFM:16934.link:283894;IDFM:26464.link:463801;IDFM:C01172;IDFM:RATP:175327-C01172-COU_RATP_5118664_3294091_24;IDFM:72039;IDFM:72449;bus
6501694;0;3;IDFM:22158.link:pt_IDFM:22158;IDFM:22171.link:pt_IDFM:22171;IDFM:C01376;IDFM:RATP:178018-C01376-COU_RATP_5120219_2991428_97;IDFM:71056;IDFM:71197;subway
8614359;0;1;IDFM:25861.link:631651;IDFM:36234.link:130764;IDFM:C01274;IDFM:RATP:156080-C01274-COU_RATP_5111346_1697792_19;IDFM:73174;IDFM:412697;bus
4572610;0;1;IDFM:34445.link:682261;IDFM:34440.link:412661;IDFM:C00154;IDFM:BOUCLE_DE_LYS:182456-C00154-19882100;IDFM:64495;IDFM:64558;bus
1994584;0;1;IDFM:22012.link:pt_IDFM:22012;IDFM:463131.link:pt_IDFM:463131;IDFM:C01375;IDFM:RATP:158918-C01375-COU_RATP_5109826_3263588_54;IDFM:71957;IDFM:72486;subway
12118963;0;3;IDFM:monomodalStopPlace:470549.link:700042;IDFM:monomodalStopPlace:46689.link:90733;IDFM:C01740;IDFM:TN:SNCF:6984128a-b5a5-4203-9a95-30650f2cac75;IDFM:71517;IDFM:422420;rail
8164591;0;1;IDFM:monomodalStopPlace:46163.link:219085;IDFM:monomodalStopPlace:43231.link:701310;IDFM:C01743;IDFM:TN:SNCF:d11c771c-bee7-452a-ae25-0e81ad7407a6;IDFM:72648;IDFM:72641;rail
1894113;1;2;IDFM:463053.link:pt_IDFM:463053;IDFM:21933.link:pt_IDFM:21933;IDFM:C01379;IDFM:RATP:177895-C01379-COU_RATP_09JORIMBAUD1_2025_382278748_MieM06Clou37-7;IDFM:71725;IDFM:71320;subway
8381400;1;4;IDFM:26998.link:2104;IDFM:14371.link:272030;IDFM:C01804;IDFM:TRANSDEV_VALMY:173908-C01804-19672262;IDFM:65360;IDFM:65974;bus
7906579;0;1;IDFM:492178.link:670368;IDFM:10078.link:562254;IDFM:C01234;IDFM:RATP:175495-C01234-COU_RATP_5121676_3277890_14;IDFM:73695;IDFM:72492;bus
4249202;0;1;IDFM:425584.link:449187;IDFM:5880.link:530430;IDFM:C00655;IDFM:KSOE:183625-C00655-1724-260;IDFM:416072;IDFM:63759;bus
1088711;0;1;IDFM:21934.link:pt_IDFM:21934;IDFM:21916.link:pt_IDFM:21916;IDFM:C01379;IDFM:RATP:177895-C01379-COU_RATP_09JORIMBAUD1_2025_382278748_MieM06Clou37-7;IDFM:73647;IDFM:71750;subway
10907517;2;3;IDFM:5068.link:701491;IDFM:5137.link:453355;IDFM:C00473;IDFM:FVP:173906-C00473-504-C00473-804-138655;IDFM:65449;IDFM:65715;bus
2265452;0;1;IDFM:monomodalStopPlace:45771.link:708098;IDFM:monomodalStopPlace:45102.link:150652;IDFM:C01728;IDFM:TN:SNCF:d9d0bc80-bc77-47fc-9b62-dd905b997fa1;IDFM:62558;IDFM:474151;rail
10815541;0;3;IDFM:monomodalStopPlace:45102.link:150652;IDFM:monomodalStopPlace:43251.link:440608;IDFM:C01728;IDFM:TN:SNCF:c0f02b56-92f3-43e2-b058-9559a5974c00;IDFM:474151;IDFM:65582;rail
3805147;0;1;IDFM:monomodalStopPlace:43160.link:545160;IDFM:monomodalStopPlace:43114.link:437437;IDFM:C01739;IDFM:TN:SNCF:9f9ff3e7-5a17-48d9-a0d4-eb995cfa5859;IDFM:65827;IDFM:73605;rail
8631907;0;1;IDFM:monomodalStopPlace:474082.link:428603;IDFM:monomodalStopPlace:45102.link:150652;IDFM:C01742;IDFM:TN:SNCF:39735f3a-71b3-4a04-8353-79c6bcfd380c;IDFM:412697;IDFM:474151;rail
6436790;0;5;IDFM:monomodalStopPlace:45102.link:150653;IDFM:monomodalStopPlace:473875.link:657721;IDFM:C01742;IDFM:TN:SNCF:a0446693-b034-4c81-a2f9-a4d885ec16ce;IDFM:474151;IDFM:71673;rail
1131814;0;1;IDFM:28026.link:358660;IDFM:463580.link:548596;IDFM:C01099;IDFM:RATP:171455-C01099-COU_RATP_5115133_3223367_24;IDFM:73618;IDFM:73626;bus
5328653;0;3;IDFM:monomodalStopPlace:47905.link:24561;IDFM:monomodalStopPlace:45301.link:444956;IDFM:C01727;IDFM:TN:SNCF:526aff0b-82db-4692-b4df-860a2dd5839c;IDFM:59830;IDFM:71572;rail
1020840;1;4;IDFM:463172.link:pt_IDFM:463172;IDFM:22210.link:pt_IDFM:22210;IDFM:C01378;IDFM:RATP:174682-C01378-COU_RATP_08JOLIPPE10_2024_-1630051575_CLac15Lour01-4;IDFM:74001;IDFM:70648;subway
9313349;0;1;IDFM:25106.link:212466;IDFM:491529.link:269591;IDFM:C02714;IDFM:RATP:174101-C02714-COU_RATP_5120680_3300119_69;IDFM:71862;IDFM:71725;bus
314376;0;1;IDFM:462415.link:pt_IDFM:462415;IDFM:490892.link:pt_IDFM:490892;IDFM:C01679;IDFM:RATP:146338-C01679-COU_RATP_5097502_3173057_138;IDFM:72061;IDFM:71379;tram
